cluster	gene_id	pval	logFC	gene_name
1	ENSG00000105393	9.304808646045765e-13	-1.6633049	BABAM1
1	ENSG00000140931	9.441242372630588e-13	-1.6495225	CMTM3
1	ENSG00000118292	1.0364124306447675e-12	-1.8322334	C1orf54
1	ENSG00000174173	1.0882126689231742e-12	-1.6552056	TRMT10C
1	ENSG00000103254	1.162900265507963e-12	-1.824443	ANTKMT
1	ENSG00000167699	1.2300544750281029e-12	-1.728359	GLOD4
1	ENSG00000101084	1.430484891302676e-12	-2.2671998	RAB5IF
1	ENSG00000115468	1.633453123595278e-12	-0.94575113	EFHD1
1	ENSG00000173376	1.6413996193746517e-12	-0.9315612	NDNF
1	ENSG00000104343	1.6719068005234925e-12	-1.8290176	UBE2W
1	ENSG00000167543	1.688056653128421e-12	-2.3166866	TP53I13
1	ENSG00000101246	2.0314980379095264e-12	-1.444814	ARFRP1
1	ENSG00000188921	2.2749700237949743e-12	-1.2367179	HACD4
1	ENSG00000109083	2.5582753417435618e-12	-1.47409	IFT20
1	ENSG00000136718	2.9285948276384987e-12	-1.8945929	IMP4
1	ENSG00000273841	3.036221691630112e-12	-1.691737	TAF9
1	ENSG00000269858	3.151498055022786e-12	-2.0193946	EGLN2
1	ENSG00000143436	3.72739734740055e-12	-1.9908438	MRPL9
1	ENSG00000164414	4.459641280836236e-12	-1.6083611	SLC35A1
1	ENSG00000117395	4.73861196903948e-12	-1.9612538	EBNA1BP2
1	ENSG00000156928	4.952951526112642e-12	-1.2464014	MALSU1
1	ENSG00000214194	6.70380753783362e-12	-2.094199	SMIM30
1	ENSG00000198954	8.230798319696531e-12	-1.7929486	KIFBP
1	ENSG00000164898	1.5508259569833554e-11	-2.0228186	FMC1
1	ENSG00000099203	1.587499386748832e-11	-1.912332	TMED1
1	ENSG00000131828	1.77896786400837e-11	-1.4296174	PDHA1
1	ENSG00000119865	1.895590157238628e-11	-1.483238	CNRIP1
1	ENSG00000070087	1.915124744605759e-11	-1.8569773	PFN2
1	ENSG00000255399	2.4678740674111143e-11	-1.129021	TBX5-AS1
1	ENSG00000205758	2.5823500920960895e-11	-1.713223	CRYZL1
1	ENSG00000138381	2.6852209741489278e-11	-1.7621344	ASNSD1
1	ENSG00000070010	3.593803991463188e-11	-1.2228335	UFD1
1	ENSG00000102882	4.312252120354071e-11	-1.4000022	MAPK3
1	ENSG00000090013	4.999896651454394e-11	-1.394413	BLVRB
1	ENSG00000163938	5.248625022577257e-11	-1.1394782	GNL3
1	ENSG00000100575	5.2873981831667794e-11	-1.8389093	TIMM9
1	ENSG00000181991	5.469753288861811e-11	-1.5343257	MRPS11
1	ENSG00000183520	5.606685414867343e-11	-1.8810637	UTP11
1	ENSG00000159079	6.026536432567335e-11	-2.0356243	CFAP298
1	ENSG00000167461	6.489827734768032e-11	-1.541121	RAB8A
1	ENSG00000169689	7.247796667024949e-11	-1.683347	CENPX
1	ENSG00000108468	7.289344268178089e-11	-1.3481046	CBX1
1	ENSG00000131037	7.358407556891775e-11	-1.839143	EPS8L1
1	ENSG00000114626	7.537566602411699e-11	-1.0364691	ABTB1
1	ENSG00000116774	8.169940229380729e-11	-1.7769822	OLFML3
1	ENSG00000136518	1.0048982980134752e-10	-1.5248107	ACTL6A
1	ENSG00000100568	1.0613443711340244e-10	-1.9875325	VTI1B
1	ENSG00000176485	1.0746602276682027e-10	-1.2736906	PLAAT3
1	ENSG00000111231	1.1236769732477624e-10	-1.9931763	GPN3
1	ENSG00000167272	1.1917229532131423e-10	-1.6584436	POP5
1	ENSG00000162734	1.202768883239766e-10	-1.046799	PEA15
1	ENSG00000164039	1.3301380020819868e-10	-1.3118654	BDH2
1	ENSG00000153037	1.4428436683423297e-10	-1.1406498	SRP19
1	ENSG00000171155	1.5036101218914638e-10	-2.1416526	C1GALT1C1
1	ENSG00000188976	1.5699592426759642e-10	-1.217832	NOC2L
1	ENSG00000164114	1.5797859684637942e-10	-1.1961508	MAP9
1	ENSG00000077942	1.6142828196167115e-10	-0.92994857	FBLN1
1	ENSG00000128274	1.8262728552734803e-10	-1.3797162	A4GALT
1	ENSG00000106819	1.9422741924651554e-10	-1.7792733	ASPN
1	ENSG00000146109	1.9804085959819735e-10	-1.8455526	ABT1
1	ENSG00000257621	2.1185867601557208e-10	-0.9650224	PSMA3-AS1
1	ENSG00000148362	2.1701030844435928e-10	-1.2718092	PAXX
1	ENSG00000157240	2.2412339951986919e-10	-1.0093315	FZD1
1	ENSG00000130985	2.4288837477122157e-10	-1.0011103	UBA1
1	ENSG00000165175	2.484991731247158e-10	-1.6145767	MID1IP1
1	ENSG00000263753	2.5737802108644514e-10	-1.3971977	LINC00667
1	ENSG00000178467	3.4322370839865445e-10	-1.2431408	P4HTM
1	ENSG00000090539	4.321594107673008e-10	-0.96840435	CHRD
1	ENSG00000001036	4.777198631011422e-10	-1.6643814	FUCA2
1	ENSG00000198960	5.099065091557114e-10	-2.152943	ARMCX6
1	ENSG00000178028	5.187890822488472e-10	-1.0172609	DMAP1
1	ENSG00000170445	5.476421289022422e-10	-1.2545925	HARS1
1	ENSG00000172977	5.571112327293221e-10	-1.2993345	KAT5
1	ENSG00000128708	5.724501985479409e-10	-0.93364424	HAT1
1	ENSG00000188938	6.306805899717573e-10	-1.8035271	FAM120AOS
1	ENSG00000114779	6.50120713049721e-10	-2.2533581	ABHD14B
1	ENSG00000171476	6.987246538555306e-10	-1.6774558	HOPX
1	ENSG00000115514	8.104031030348236e-10	-1.6265839	TXNDC9
1	ENSG00000162976	9.722514821955491e-10	-1.6143798	SLC66A3
1	ENSG00000081870	1.0186126485483291e-09	-1.2939934	IFT25
1	ENSG00000168591	1.2177332246736496e-09	-1.5431725	TMUB2
1	ENSG00000141030	1.276075139202909e-09	-1.4176828	COPS3
1	ENSG00000091527	1.4807951965945084e-09	-0.96360445	CDV3
1	ENSG00000197498	1.592497320072871e-09	-1.38093	RPF2
1	ENSG00000167881	1.625553638209498e-09	-1.43089	SRP68
1	ENSG00000060971	1.8027967639100719e-09	-1.2778757	ACAA1
1	ENSG00000104976	1.87485480026514e-09	-1.9585313	SNAPC2
1	ENSG00000137500	1.9086272254467472e-09	-1.5349853	CCDC90B
1	ENSG00000102805	2.1316775224907247e-09	-2.1161137	CLN5
1	ENSG00000205220	2.2107592379959476e-09	-2.1495285	PSMB10
1	ENSG00000115073	2.2984785110578712e-09	-1.4347299	ACTR1B
1	ENSG00000123689	2.396729735606757e-09	-1.4039193	G0S2
1	ENSG00000108064	2.5669316499023117e-09	-1.7988864	TFAM
1	ENSG00000148334	2.6890939282842572e-09	-1.3565092	PTGES2
1	ENSG00000175110	2.6940822627056966e-09	-1.8935474	MRPS22
1	ENSG00000116918	2.7216031980542127e-09	-1.7884486	TSNAX
1	ENSG00000176973	2.784334784216583e-09	-1.8230716	FAM89B
1	ENSG00000149761	2.7872004702975653e-09	-1.7970717	NUDT22
1	ENSG00000173786	3.0562508523047733e-09	-2.1129386	CNP
1	ENSG00000159479	3.219565244506589e-09	-2.2431052	MED8
1	ENSG00000247596	3.3229479915096964e-09	-2.1882343	TWF2
1	ENSG00000175854	3.359205248229858e-09	-2.3570619	SWI5
1	ENSG00000188021	3.436840043991349e-09	-1.626363	UBQLN2
1	ENSG00000083099	3.501934302228342e-09	-1.2863556	LYRM2
1	ENSG00000136490	3.6979050541010413e-09	-2.346486	LIMD2
1	ENSG00000120948	3.7206958360611382e-09	-1.2016041	TARDBP
1	ENSG00000109270	3.783358241825592e-09	-1.469314	LAMTOR3
1	ENSG00000243317	3.790102550653507e-09	-1.0496187	STMP1
1	ENSG00000187866	3.800099969674262e-09	-1.9115324	PABIR1
1	ENSG00000090674	3.885184327667041e-09	-1.349643	MCOLN1
1	ENSG00000061794	4.034116683247106e-09	-1.1142527	MRPS35
1	ENSG00000143401	4.1022138905168545e-09	-1.464304	ANP32E
1	ENSG00000109775	4.305637947834105e-09	-1.0918558	UFSP2
1	ENSG00000254772	4.595082585044141e-09	-2.0807254	EEF1G
1	ENSG00000156804	4.667379837210721e-09	-1.4255463	FBXO32
1	ENSG00000198721	4.789635630214747e-09	-1.2267456	ECI2
1	ENSG00000136986	5.733056197849241e-09	-1.1677412	DERL1
1	ENSG00000136908	7.003780629790227e-09	-1.8795081	DPM2
1	ENSG00000077454	7.400647782010433e-09	-0.762461	LRCH4
1	ENSG00000127452	7.420088292140698e-09	-1.6441022	FBXL12
1	ENSG00000196459	8.066447069075963e-09	-0.9160606	TRAPPC2
1	ENSG00000182108	8.07774388759871e-09	-1.6803961	DEXI
1	ENSG00000204070	8.174315691765322e-09	-2.4178383	SYS1
1	ENSG00000165156	8.679298640244261e-09	-1.4198837	ZHX1
1	ENSG00000108511	8.887771899344754e-09	-1.974258	HOXB6
1	ENSG00000159593	9.24765487988556e-09	-0.8061305	NAE1
1	ENSG00000163703	9.319254084479291e-09	-1.5095258	CRELD1
1	ENSG00000099337	9.405169707750289e-09	-0.63818127	KCNK6
1	ENSG00000198168	9.6065592255524e-09	-1.5870934	SVIP
1	ENSG00000096080	9.998299130151806e-09	-1.8015709	MRPS18A
1	ENSG00000143811	1.0112186802864496e-08	-1.9376199	PYCR2
1	ENSG00000100836	1.0608378940093398e-08	-0.5553138	PABPN1
1	ENSG00000198546	1.0908832157940245e-08	-1.8756367	ZNF511
1	ENSG00000170340	1.0960857348641188e-08	-1.2492319	B3GNT2
1	ENSG00000176209	1.121350914777184e-08	-1.4298338	SMIM19
1	ENSG00000130176	1.1564675680297804e-08	-1.2493638	CNN1
1	ENSG00000105197	1.2021223861198048e-08	-1.8012667	TIMM50
1	ENSG00000169612	1.4094381453788382e-08	-1.899594	RAMAC
1	ENSG00000172183	1.4103462932672968e-08	-1.4321225	ISG20
1	ENSG00000164117	1.4310841139691005e-08	-1.5084572	FBXO8
1	ENSG00000108465	1.4394516236690586e-08	-0.78185827	CDK5RAP3
1	ENSG00000145354	1.4611010890899927e-08	-2.0556428	CISD2
1	ENSG00000170291	1.4895457432296669e-08	-1.7768711	ELP5
1	ENSG00000152556	1.518012944180617e-08	-1.5694093	PFKM
1	ENSG00000175768	1.5420469276056864e-08	-2.0394263	TOMM5
1	ENSG00000119862	1.6342281545667583e-08	-1.6599498	LGALSL
1	ENSG00000169682	1.6986725929012816e-08	-1.242407	SPNS1
1	ENSG00000068903	2.2859226585926266e-08	-1.03651	SIRT2
1	ENSG00000104231	2.4265229844869754e-08	-1.3306247	ZFAND1
1	ENSG00000162231	2.5616361313844466e-08	-1.1293907	NXF1
1	ENSG00000124098	2.728164057300409e-08	-1.5658307	FAM210B
1	ENSG00000133316	2.7480584189982525e-08	-1.4788777	WDR74
1	ENSG00000134802	2.7872923313996162e-08	-1.6282054	SLC43A3
1	ENSG00000077312	2.8181114499941162e-08	-1.4545889	SNRPA
1	ENSG00000124802	2.8482623584353833e-08	-1.9432216	EEF1E1
1	ENSG00000136247	3.013514684203171e-08	-1.7421976	ZDHHC4
1	ENSG00000140905	3.074919484732843e-08	-2.7711272	GCSH
1	ENSG00000177576	3.3348232910911775e-08	-2.0303166	C18orf32
1	ENSG00000163159	3.5889559393381775e-08	-1.3555822	VPS72
1	ENSG00000117640	3.9221850447055166e-08	-1.6215358	MTFR1L
1	ENSG00000139579	4.211020658126091e-08	-2.201577	NABP2
1	ENSG00000099992	4.533032535828574e-08	-0.97978085	TBC1D10A
1	ENSG00000129680	5.080187858018468e-08	-0.8661748	MAP7D3
1	ENSG00000154781	5.1478278023897707e-08	-1.135518	CCDC174
1	ENSG00000100211	5.205308438423988e-08	-1.5273057	CBY1
1	ENSG00000149218	5.2755604422031094e-08	-1.1748118	ENDOD1
1	ENSG00000242259	5.3129033888204743e-08	-2.2531583	C22orf39
1	ENSG00000008324	5.41780701174681e-08	-1.9600096	SS18L2
1	ENSG00000105617	5.7301316043937584e-08	-1.8586426	LENG1
1	ENSG00000240849	6.078275152099364e-08	-1.7625941	PEDS1
1	ENSG00000004700	6.16234009897447e-08	-1.0360897	RECQL
1	ENSG00000113522	6.613846357135865e-08	-1.2703866	RAD50
1	ENSG00000137955	6.812044740109135e-08	-1.1052952	RABGGTB
1	ENSG00000058673	7.02233548642919e-08	-0.8875609	ZC3H11A
1	ENSG00000255737	7.037920264545736e-08	-2.1045218	AGAP2-AS1
1	ENSG00000171311	7.19513164335362e-08	-1.2820241	EXOSC1
1	ENSG00000269293	7.449254003115803e-08	-1.3824285	ZSCAN16-AS1
1	ENSG00000134748	7.601246775056044e-08	-1.312631	PRPF38A
1	ENSG00000111845	7.887446801770804e-08	-1.7861001	PAK1IP1
1	ENSG00000187713	7.891468286388002e-08	-2.1232796	TMEM203
1	ENSG00000006007	7.900322543191155e-08	-1.8512628	GDE1
1	ENSG00000103510	8.224445504750829e-08	-0.81515557	KAT8
1	ENSG00000090470	8.674297923072526e-08	-0.8509288	PDCD7
1	ENSG00000108961	8.690328993479175e-08	-1.8847989	RANGRF
1	ENSG00000182552	8.849528448446695e-08	-2.174989	RWDD4
1	ENSG00000116001	9.44521212261864e-08	-0.9301094	TIA1
1	ENSG00000253719	9.565625426185997e-08	-1.2314572	ATXN7L3B
1	ENSG00000147955	1.097336597515371e-07	-2.0736396	SIGMAR1
1	ENSG00000166557	1.1148686595875813e-07	-1.6201166	TMED3
1	ENSG00000114544	1.243263115445041e-07	-1.4353529	SLC41A3
1	ENSG00000165233	1.2829827940790844e-07	-1.4846116	CARD19
1	ENSG00000177674	1.2876912847358138e-07	-1.3421577	AGTRAP
1	ENSG00000161055	1.312801631262637e-07	-0.5886377	SCGB3A1
1	ENSG00000139433	1.319180411399122e-07	-1.2844905	GLTP
1	ENSG00000090263	1.3599480858977116e-07	-1.7553227	MRPS33
1	ENSG00000004776	1.4212591248233813e-07	-2.4193282	HSPB6
1	ENSG00000119917	1.4543497957802233e-07	-1.0984977	IFIT3
1	ENSG00000143799	1.5452306252516802e-07	-1.3401577	PARP1
1	ENSG00000123064	1.568677763906488e-07	-1.5031978	DDX54
1	ENSG00000050393	1.598484110316159e-07	-1.1885523	MCUR1
1	ENSG00000227057	1.6420825802303296e-07	-1.4226029	WDR46
1	ENSG00000141101	1.6584549439008173e-07	-1.9218353	NOB1
1	ENSG00000117133	1.6686639245893886e-07	-1.4961159	RPF1
1	ENSG00000106605	1.6801032642031548e-07	-1.3133594	BLVRA
1	ENSG00000134697	1.8467889154574522e-07	-1.3718191	GNL2
1	ENSG00000079999	1.8815019749815935e-07	-1.4152616	KEAP1
1	ENSG00000214026	1.8873848390446518e-07	-1.3551048	MRPL23
1	ENSG00000149313	1.960738784477473e-07	-0.93444264	AASDHPPT
1	ENSG00000157873	1.989434509879753e-07	-0.6118574	TNFRSF14
1	ENSG00000122378	2.0063634434710505e-07	-1.3854713	PRXL2A
1	ENSG00000038274	2.019267890289129e-07	-1.3047967	MAT2B
1	ENSG00000204673	2.027002263577806e-07	-2.0868335	AKT1S1
1	ENSG00000105612	2.0996392846339917e-07	-1.7094922	DNASE2
1	ENSG00000106399	2.2686407040272065e-07	-1.5815067	RPA3
1	ENSG00000111057	2.2720692467371563e-07	-1.3172464	KRT18
1	ENSG00000100938	2.287784990764539e-07	-1.8122663	GMPR2
1	ENSG00000132823	2.340472404940125e-07	-1.3531809	OSER1
1	ENSG00000187954	2.383448932487704e-07	-0.7994042	ZFTRAF1
1	ENSG00000147419	2.466729641079024e-07	-1.2449749	CCDC25
1	ENSG00000103550	2.704242685097108e-07	-0.79584324	KNOP1
1	ENSG00000214413	2.753024667745557e-07	-1.034867	BBIP1
1	ENSG00000115317	2.80576362649268e-07	-1.681652	HTRA2
1	ENSG00000214022	2.8567313018736466e-07	-2.4628403	REPIN1
1	ENSG00000169592	3.021237972162423e-07	-1.2002636	INO80E
1	ENSG00000107551	3.100609395169227e-07	-0.7797221	RASSF4
1	ENSG00000166452	3.132592949107703e-07	-1.8203534	AKIP1
1	ENSG00000160818	3.268189545175228e-07	-1.7048792	GPATCH4
1	ENSG00000134597	3.313149082059909e-07	-1.8827504	RBMX2
1	ENSG00000164163	3.558825693199045e-07	-0.86332	ABCE1
1	ENSG00000178988	3.939540839820725e-07	-1.5094603	MRFAP1L1
1	ENSG00000168569	4.0595430401059273e-07	-1.6857488	TMEM223
1	ENSG00000162300	4.211804035432425e-07	-1.9267108	ZFPL1
1	ENSG00000247516	4.623387097608195e-07	-1.9369848	MIR4458HG
1	ENSG00000129757	4.714127679969699e-07	-1.0843923	CDKN1C
1	ENSG00000131148	4.775471262802776e-07	-1.545443	EMC8
1	ENSG00000158411	4.882572138672339e-07	-1.1439729	MITD1
1	ENSG00000125734	5.053908547192608e-07	-1.3473723	GPR108
1	ENSG00000153071	5.117222963870862e-07	-1.8338586	DAB2
1	ENSG00000123179	5.221202252042204e-07	-1.8367367	EBPL
1	ENSG00000182199	5.340816426644358e-07	-1.5548475	SHMT2
1	ENSG00000091483	5.365635528776191e-07	-1.4583639	FH
1	ENSG00000141560	5.392283337681483e-07	-1.7398158	FN3KRP
1	ENSG00000115211	5.431240244913195e-07	-1.0350828	EIF2B4
1	ENSG00000100321	5.441281709127208e-07	-1.8094387	SYNGR1
1	ENSG00000100445	5.623150779148183e-07	-0.8501243	SDR39U1
1	ENSG00000167671	5.817153566666593e-07	-1.3108288	UBXN6
1	ENSG00000119630	6.151434274579144e-07	-1.6776092	PGF
1	ENSG00000133935	6.202050624287658e-07	-2.1923084	ERG28
1	ENSG00000056050	6.260304448557555e-07	-1.4790218	HPF1
1	ENSG00000198692	6.403286808758141e-07	-1.8431343	EIF1AY
1	ENSG00000173545	6.470217188226151e-07	-1.8800505	ZNF622
1	ENSG00000185883	6.534099621911963e-07	-1.9295852	ATP6V0C
1	ENSG00000136271	6.537201071406679e-07	-1.2633007	DDX56
1	ENSG00000090581	6.85450691766474e-07	-0.8819499	GNPTG
1	ENSG00000171700	7.011314460874851e-07	-1.6416076	RGS19
1	ENSG00000214160	7.065610486574509e-07	-1.7630944	ALG3
1	ENSG00000116237	7.383116448755229e-07	-1.8205822	ICMT
1	ENSG00000008517	7.655976053905225e-07	-1.6769918	IL32
1	ENSG00000163017	7.671764882818942e-07	-1.4028372	ACTG2
1	ENSG00000118508	7.770211408582425e-07	-1.7053875	RAB32
1	ENSG00000088320	8.373019429824672e-07	-1.4056991	REM1
1	ENSG00000250786	8.439289187479451e-07	-1.309946	SNHG18
1	ENSG00000177426	8.487693535039861e-07	-1.4878705	TGIF1
1	ENSG00000215717	8.542651997583205e-07	-1.3608409	TMEM167B
1	ENSG00000197457	8.751129618953042e-07	-1.6257458	STMN3
1	ENSG00000104980	8.911251526761642e-07	-0.7961546	TIMM44
1	ENSG00000166997	8.983303329575261e-07	-1.6366471	CNPY4
1	ENSG00000130528	9.154804088888208e-07	-1.7016449	HRC
1	ENSG00000119523	9.182449050996868e-07	-1.5288882	ALG2
1	ENSG00000067064	9.219098055130328e-07	-1.080871	IDI1
1	ENSG00000136940	9.304870320474964e-07	-1.4375856	PDCL
1	ENSG00000126767	9.566970990386936e-07	-1.4551026	ELK1
1	ENSG00000106305	1.1928049328024885e-06	-1.3506098	AIMP2
1	ENSG00000179335	1.2070384249333e-06	-1.2073823	CLK3
1	ENSG00000165782	1.2081213716363825e-06	-1.3821399	PIP4P1
1	ENSG00000107672	1.2163673272131854e-06	-1.0944666	NSMCE4A
1	ENSG00000147416	1.2653502716925798e-06	-0.75587654	ATP6V1B2
1	ENSG00000151239	1.2786979481196986e-06	-1.2098055	TWF1
1	ENSG00000101546	1.3009379803103622e-06	-2.4022949	RBFA
1	ENSG00000120656	1.32090124924782e-06	-1.5066973	TAF12
1	ENSG00000184867	1.3417787555882893e-06	-1.3937172	ARMCX2
1	ENSG00000105355	1.3741350765850682e-06	-1.6868455	PLIN3
1	ENSG00000006625	1.3908072144439624e-06	-1.472874	GGCT
1	ENSG00000179958	1.4227244052495809e-06	-2.1286244	DCTPP1
1	ENSG00000230148	1.4298023322312851e-06	-1.304268	HOXB-AS1
1	ENSG00000168890	1.4537375012975078e-06	-1.5653998	TMEM150A
1	ENSG00000196616	1.496192642234884e-06	-0.86561817	ADH1B
1	ENSG00000197766	1.5038291354483432e-06	-0.67603254	CFD
1	ENSG00000198925	1.535198352737224e-06	-1.2477809	ATG9A
1	ENSG00000166311	1.5389424242242411e-06	-1.3976195	SMPD1
1	ENSG00000125457	1.56436764928163e-06	-1.7989236	MIF4GD
1	ENSG00000184500	1.5707987957300946e-06	-1.1927775	PROS1
1	ENSG00000104897	1.5837858903817362e-06	-1.4897958	SF3A2
1	ENSG00000140259	1.648823220681713e-06	-1.2343202	MFAP1
1	ENSG00000076924	1.6619727410092772e-06	-1.4527577	XAB2
1	ENSG00000187778	1.6651232474031626e-06	-1.6380908	MCRS1
1	ENSG00000083457	1.672973554876698e-06	-1.431033	ITGAE
1	ENSG00000169692	1.6951596414175029e-06	-1.6581863	AGPAT2
1	ENSG00000117751	1.7624066439507938e-06	-1.594257	PPP1R8
1	ENSG00000130726	1.7847793833049858e-06	-0.75883687	TRIM28
1	ENSG00000122390	1.8310706516206957e-06	-1.3757918	NAA60
1	ENSG00000100814	1.9453053207248155e-06	-0.9984116	CCNB1IP1
1	ENSG00000129187	1.960778533164388e-06	-1.453069	DCTD
1	ENSG00000132254	2.0428422669531217e-06	-1.4443374	ARFIP2
1	ENSG00000141873	2.0481724062256544e-06	-2.4891794	SLC39A3
1	ENSG00000215712	2.224757280576324e-06	-1.2828457	TMEM242
1	ENSG00000164978	2.2562783553319186e-06	-1.7162101	NUDT2
1	ENSG00000188010	2.266720741765172e-06	-2.2859428	MORN2
1	ENSG00000136936	2.272782114272007e-06	-0.94005245	XPA
