cluster	gene_id	pval	logFC	gene_name
2	ENSG00000115183	1.4397702532021906e-46	-2.1254272	TANC1
2	ENSG00000147202	2.4838648002736045e-45	-2.202741	DIAPH2
2	ENSG00000184009	6.02220728560852e-45	0.313615	ACTG1
2	ENSG00000075391	7.416532017601942e-45	-1.7861663	RASAL2
2	ENSG00000164741	1.8312994133379405e-44	-1.5199431	DLC1
2	ENSG00000150636	2.882269531087716e-44	-1.420542	CCDC102B
2	ENSG00000065413	2.9913884700023565e-44	-1.8949528	ANKRD44
2	ENSG00000171988	5.032177356550596e-44	-1.7449553	JMJD1C
2	ENSG00000133812	8.797152935313773e-44	-1.9895428	SBF2
2	ENSG00000152767	9.94486102769832e-44	-1.6768509	FARP1
2	ENSG00000170315	1.0734557820362205e-43	0.59414315	UBB
2	ENSG00000150991	1.7490830171365682e-43	0.39927146	UBC
2	ENSG00000148498	3.0030946698574762e-43	-2.1816816	PARD3
2	ENSG00000231721	4.642965784811068e-43	-1.9356762	LINC-PINT
2	ENSG00000128585	1.3892154214968276e-42	-1.7786155	MKLN1
2	ENSG00000221869	1.8718398573350906e-42	0.4993511	CEBPD
2	ENSG00000167641	3.731757803208924e-42	0.46181726	PPP1R14A
2	ENSG00000117020	5.123674075898896e-42	-2.2447174	AKT3
2	ENSG00000181722	8.445439132734778e-42	-1.4476907	ZBTB20
2	ENSG00000196262	9.037779923834591e-42	0.5535142	PPIA
2	ENSG00000170345	2.9480382414300727e-41	0.748644	FOS
2	ENSG00000153317	4.71251765203996e-41	-1.5999049	ASAP1
2	ENSG00000047648	7.830337185860727e-41	-1.7034557	ARHGAP6
2	ENSG00000164330	1.0300879565738974e-40	-1.4512529	EBF1
2	ENSG00000140836	2.833282917028853e-40	-1.5530356	ZFHX3
2	ENSG00000157110	4.040267510602463e-40	-1.3955104	RBPMS
2	ENSG00000206052	3.664457077575079e-39	-2.5941837	DOK6
2	ENSG00000156639	6.752327826765976e-39	-2.3562992	ZFAND3
2	ENSG00000118473	7.010093522470211e-39	-1.4541852	SGIP1
2	ENSG00000113558	1.3472503007552023e-38	0.49671295	SKP1
2	ENSG00000141376	1.7026565308051292e-38	-2.0539954	BCAS3
2	ENSG00000075420	4.4903188777663803e-38	-1.8304274	FNDC3B
2	ENSG00000145555	4.766823804734452e-38	-1.5550733	MYO10
2	ENSG00000133401	5.232635681362018e-38	-2.3831844	PDZD2
2	ENSG00000182985	2.1098248557367234e-37	-1.6488851	CADM1
2	ENSG00000123066	2.7440645577129794e-37	-1.9957162	MED13L
2	ENSG00000196569	3.540903865366664e-37	-1.70256	LAMA2
2	ENSG00000151067	5.081809940025123e-37	-2.2058291	CACNA1C
2	ENSG00000091136	7.540614792363657e-37	-1.2901341	LAMB1
2	ENSG00000140262	7.544413841609906e-37	-2.2465987	TCF12
2	ENSG00000148120	1.2865013669652549e-36	-1.6468762	AOPEP
2	ENSG00000177119	2.148952857366756e-36	-1.4811103	ANO6
2	ENSG00000152402	2.406455558479324e-36	-1.353994	GUCY1A2
2	ENSG00000124172	2.808862661850346e-36	0.84419554	ATP5F1E
2	ENSG00000198626	6.80809379362897e-36	-2.6677752	RYR2
2	ENSG00000138639	9.482063917262445e-36	-1.9589261	ARHGAP24
2	ENSG00000049618	9.652298864865772e-36	-1.8848201	ARID1B
2	ENSG00000176641	1.1352063192901815e-35	-1.5441626	RNF152
2	ENSG00000169398	1.8866653325796545e-35	-1.3532704	PTK2
2	ENSG00000152601	2.0385638157396428e-35	-1.5106863	MBNL1
2	ENSG00000127946	4.561052759436847e-35	-1.6441191	HIP1
2	ENSG00000111452	5.707557950139708e-35	-1.4978002	ADGRD1
2	ENSG00000163697	6.061878451724646e-35	-1.8463975	APBB2
2	ENSG00000182247	1.286243671994633e-34	-1.8298097	UBE2E2
2	ENSG00000196914	1.4843356583149594e-34	-1.500252	ARHGEF12
2	ENSG00000247809	1.983221293018407e-34	-1.6598723	NR2F2-AS1
2	ENSG00000011465	2.685864449111481e-34	0.31157917	DCN
2	ENSG00000172572	2.70344491119716e-34	-2.4613118	PDE3A
2	ENSG00000144619	4.3235326637210135e-34	-2.1354394	CNTN4
2	ENSG00000138193	4.6741430111091e-34	-1.4480418	PLCE1
2	ENSG00000089225	6.7121739063684125e-34	-1.3727318	TBX5
2	ENSG00000189403	1.2432058248507489e-33	0.38766855	HMGB1
2	ENSG00000138688	4.463702593829138e-33	-1.530693	BLTP1
2	ENSG00000171223	4.489046686380265e-33	0.6549224	JUNB
2	ENSG00000079819	4.5640075007562496e-33	-1.33243	EPB41L2
2	ENSG00000104490	5.1682377921286496e-33	-1.5994912	NCALD
2	ENSG00000187079	6.391277856130119e-33	-1.7685822	TEAD1
2	ENSG00000184384	1.3164897846693574e-32	-1.75925	MAML2
2	ENSG00000249669	1.5594915932523927e-32	-1.3507801	CARMN
2	ENSG00000142599	1.681391339201068e-32	-1.7652178	RERE
2	ENSG00000100154	1.720449636596212e-32	-2.764109	TTC28
2	ENSG00000169715	2.4463767281414468e-32	0.7004557	MT1E
2	ENSG00000151474	3.0077355657271237e-32	-1.9046726	FRMD4A
2	ENSG00000052126	6.035919709438673e-32	-1.8018632	PLEKHA5
2	ENSG00000182197	1.1370965909352239e-31	-2.6104834	EXT1
2	ENSG00000082805	1.233977880524054e-31	-2.1744545	ERC1
2	ENSG00000075292	1.9675664007012508e-31	-1.6886262	ZNF638
2	ENSG00000046889	3.3288777749300813e-31	-1.6120051	PREX2
2	ENSG00000118007	6.449291125200999e-31	-2.1848674	STAG1
2	ENSG00000047849	6.752691074428856e-31	-1.3349541	MAP4
2	ENSG00000108518	7.017391156694048e-31	0.4759812	PFN1
2	ENSG00000038382	7.970252927242303e-31	-2.6064584	TRIO
2	ENSG00000114861	8.858381231012413e-31	-1.4720503	FOXP1
2	ENSG00000153250	9.969791244417073e-31	-1.2736535	RBMS1
2	ENSG00000134318	1.1155735572458598e-30	-1.2879646	ROCK2
2	ENSG00000185736	1.277560409316612e-30	-2.5972707	ADARB2
2	ENSG00000148671	1.7264116269074514e-30	0.8619607	ADIRF
2	ENSG00000084207	2.1042364030398173e-30	0.5187999	GSTP1
2	ENSG00000185630	2.600035809177053e-30	-1.6473225	PBX1
2	ENSG00000073921	2.929115933615351e-30	-1.7799066	PICALM
2	ENSG00000174099	4.673618816202689e-30	-1.6199619	MSRB3
2	ENSG00000152217	5.630605807992372e-30	-2.1475096	SETBP1
2	ENSG00000112414	5.9012343965192366e-30	-1.429201	ADGRG6
2	ENSG00000153714	6.2585237392432324e-30	-1.3585738	LURAP1L
2	ENSG00000165959	8.485777768958681e-30	-1.414779	CLMN
2	ENSG00000064393	9.159064944773577e-30	-1.7747405	HIPK2
2	ENSG00000116117	1.0477760783711309e-29	-2.8142715	PARD3B
2	ENSG00000146966	1.1206945809749389e-29	-2.002769	DENND2A
2	ENSG00000133961	1.399895260448238e-29	-1.927336	NUMB
2	ENSG00000204217	1.707774447919069e-29	-1.8017849	BMPR2
2	ENSG00000155966	2.4146809656138905e-29	-2.245401	AFF2
2	ENSG00000136237	2.524653319478364e-29	-1.5110775	RAPGEF5
2	ENSG00000071205	2.93555700409536e-29	-1.2374874	ARHGAP10
2	ENSG00000144426	3.623874960799468e-29	-1.2869995	NBEAL1
2	ENSG00000164190	4.0702556170019876e-29	-1.6592703	NIPBL
2	ENSG00000127603	4.778272778708573e-29	-1.4278457	MACF1
2	ENSG00000100320	5.182833835189175e-29	-1.852486	RBFOX2
2	ENSG00000131143	5.263883301854034e-29	0.57303077	COX4I1
2	ENSG00000154229	6.465718649506338e-29	-2.477607	PRKCA
2	ENSG00000115464	6.749561599722424e-29	-1.6380185	USP34
2	ENSG00000113361	6.976972402714878e-29	-1.3439064	CDH6
2	ENSG00000164176	7.137710806529716e-29	-1.4803541	EDIL3
2	ENSG00000077157	8.09250012793065e-29	-1.5006032	PPP1R12B
2	ENSG00000163625	8.169781879566821e-29	-2.0005677	WDFY3
2	ENSG00000145687	1.1983424671311532e-28	-1.8033469	SSBP2
2	ENSG00000133392	1.3566136891515523e-28	-1.2732859	MYH11
2	ENSG00000145819	1.4351728151212409e-28	-2.480563	ARHGAP26
2	ENSG00000084676	1.7833181023937795e-28	-2.0689552	NCOA1
2	ENSG00000174373	2.510777593151117e-28	-1.8328859	RALGAPA1
2	ENSG00000010810	2.525279115781094e-28	-2.3103285	FYN
2	ENSG00000102908	2.7101415713069673e-28	-1.6116425	NFAT5
2	ENSG00000158321	2.8979471644193e-28	-2.6409144	AUTS2
2	ENSG00000102606	3.166723987900546e-28	-1.5660578	ARHGEF7
2	ENSG00000272168	3.2030281733726286e-28	-2.2961953	CASC15
2	ENSG00000172757	4.500651276182118e-28	0.34985203	CFL1
2	ENSG00000132466	7.658246869646859e-28	-2.1836238	ANKRD17
2	ENSG00000120594	7.880679502261475e-28	-1.7915579	PLXDC2
2	ENSG00000171862	8.256675182588903e-28	-1.1467019	PTEN
2	ENSG00000173517	1.477294037103232e-27	-1.8798603	PEAK1
2	ENSG00000156467	2.6642801334676446e-27	0.8101581	UQCRB
2	ENSG00000050555	3.623598164679399e-27	-1.1620727	LAMC3
2	ENSG00000109756	3.9183050068463855e-27	-1.9988849	RAPGEF2
2	ENSG00000130203	5.365343539981016e-27	0.5157483	APOE
2	ENSG00000176771	7.72967168130833e-27	-2.229067	NCKAP5
2	ENSG00000055609	1.1690180938736751e-26	-1.6840909	KMT2C
2	ENSG00000144674	1.197999794556983e-26	-1.4440578	GOLGA4
2	ENSG00000138031	1.8596616029075606e-26	-1.223584	ADCY3
2	ENSG00000112902	1.8633434962485002e-26	-1.396364	SEMA5A
2	ENSG00000116539	2.0986936937011656e-26	-1.3561304	ASH1L
2	ENSG00000196588	3.3090349276207116e-26	-2.446961	MRTFA
2	ENSG00000204406	3.3651682077039764e-26	-2.4349496	MBD5
2	ENSG00000138735	3.380971615737103e-26	-1.5207037	PDE5A
2	ENSG00000109686	3.685587739859668e-26	-1.9782627	SH3D19
2	ENSG00000166444	3.963066959517663e-26	-1.5473324	DENND2B
2	ENSG00000128641	4.528215264417808e-26	-1.1905745	MYO1B
2	ENSG00000162599	5.1656734833903496e-26	-1.2629678	NFIA
2	ENSG00000163638	6.906218433219868e-26	-1.3571575	ADAMTS9
2	ENSG00000011566	8.244402751781035e-26	-1.7597655	MAP4K3
2	ENSG00000167522	8.353185364672803e-26	-1.3211931	ANKRD11
2	ENSG00000170776	9.679256248415028e-26	-1.3298553	AKAP13
2	ENSG00000131558	1.057922245960783e-25	-2.576746	EXOC4
2	ENSG00000196782	1.473514412390338e-25	-2.5242426	MAML3
2	ENSG00000188612	1.5118907587965642e-25	0.47892156	SUMO2
2	ENSG00000169554	2.061170790507512e-25	-1.1482272	ZEB2
2	ENSG00000115760	2.0645949921517357e-25	-1.6469964	BIRC6
2	ENSG00000140577	2.270847534727175e-25	-1.3721974	CRTC3
2	ENSG00000148516	2.7566775078154247e-25	-1.6754463	ZEB1
2	ENSG00000172292	4.63600316147296e-25	-1.7156405	CERS6
2	ENSG00000151491	4.806901465971392e-25	-1.1032193	EPS8
2	ENSG00000085063	6.363043900437338e-25	0.47274587	CD59
2	ENSG00000143776	7.043789636363085e-25	-1.4627717	CDC42BPA
2	ENSG00000196712	7.790235827540082e-25	-1.5693854	NF1
2	ENSG00000127947	7.9472243445849655e-25	-1.3648428	PTPN12
2	ENSG00000152894	8.934794112334418e-25	-1.8852365	PTPRK
2	ENSG00000065978	1.031019155075654e-24	0.51700103	YBX1
2	ENSG00000117298	1.2718222102461695e-24	-1.1989232	ECE1
2	ENSG00000204262	1.319042422765231e-24	-1.2285124	COL5A2
2	ENSG00000044115	1.3942847582542691e-24	-1.2991517	CTNNA1
2	ENSG00000196628	1.4507960393125586e-24	-1.1373029	TCF4
2	ENSG00000035403	1.990872709525669e-24	-1.1727226	VCL
2	ENSG00000140563	2.20111662800022e-24	-1.9727001	MCTP2
2	ENSG00000182168	2.4167177917093238e-24	-2.3899877	UNC5C
2	ENSG00000241684	3.0014992998684638e-24	-1.7759511	ADAMTS9-AS2
2	ENSG00000134243	3.4984476829468816e-24	-1.3363447	SORT1
2	ENSG00000196683	3.653901995738368e-24	0.5878702	TOMM7
2	ENSG00000171843	3.885674658686367e-24	-2.1024477	MLLT3
2	ENSG00000175029	4.0556125244973234e-24	-1.4100091	CTBP2
2	ENSG00000177425	4.198126148554322e-24	-1.2767909	PAWR
2	ENSG00000265972	5.190870389380873e-24	0.15516639	TXNIP
2	ENSG00000151422	5.876600196356412e-24	-2.2123373	FER
2	ENSG00000157540	6.039298308584711e-24	-2.7575305	DYRK1A
2	ENSG00000100354	6.464523518841133e-24	-1.3016174	TNRC6B
2	ENSG00000198947	6.611079461929117e-24	-1.8770778	DMD
2	ENSG00000104375	7.508021335798013e-24	-1.8134857	STK3
2	ENSG00000169100	7.659864760466086e-24	0.44356287	SLC25A6
2	ENSG00000048707	8.65657574090297e-24	-1.9283389	VPS13D
2	ENSG00000061987	9.0596069117813e-24	-1.9815863	MON2
2	ENSG00000093167	9.325549242619565e-24	-1.3334945	LRRFIP2
2	ENSG00000123104	1.829343727298315e-23	-1.9099087	ITPR2
2	ENSG00000151914	1.8636296756030797e-23	-1.0909617	DST
2	ENSG00000058272	2.060978303215012e-23	-1.170458	PPP1R12A
2	ENSG00000106211	2.311605789964245e-23	0.546803	HSPB1
2	ENSG00000172965	2.355453794646177e-23	-1.147081	MIR4435-2HG
2	ENSG00000150938	2.877722779832144e-23	-1.0965203	CRIM1
2	ENSG00000110075	3.3931645234856104e-23	-1.8700454	PPP6R3
2	ENSG00000118689	3.656444803613421e-23	-1.2239959	FOXO3
2	ENSG00000144642	4.9125258342876586e-23	-1.3981042	RBMS3
2	ENSG00000145349	5.1397813339276314e-23	-1.5798719	CAMK2D
2	ENSG00000004534	5.293869529910027e-23	-1.4123313	RBM6
2	ENSG00000114423	8.690630409660161e-23	-1.8704557	CBLB
2	ENSG00000182963	1.0473068673082021e-22	-1.1026814	GJC1
2	ENSG00000082438	1.0767928155330456e-22	-1.4881539	COBLL1
2	ENSG00000166263	1.2149864615097437e-22	-1.6462798	STXBP4
2	ENSG00000140443	1.6229586697174482e-22	-2.0399592	IGF1R
2	ENSG00000111961	1.7780126672436758e-22	-1.3611914	SASH1
2	ENSG00000141027	2.4458747634185673e-22	-1.1685599	NCOR1
2	ENSG00000067900	2.6043892780053426e-22	-1.0941654	ROCK1
2	ENSG00000117114	4.238563635564275e-22	-1.5032563	ADGRL2
2	ENSG00000152061	4.417987599572804e-22	-2.450995	RABGAP1L
2	ENSG00000145675	5.9609046027492645e-22	-1.1860697	PIK3R1
2	ENSG00000072110	7.175023644732917e-22	-1.1631335	ACTN1
2	ENSG00000168137	7.6158711052474725e-22	-1.4102684	SETD5
2	ENSG00000128016	7.651949482711826e-22	0.41469318	ZFP36
2	ENSG00000184903	8.922145771265295e-22	-1.6379973	IMMP2L
2	ENSG00000165495	9.355883803668106e-22	-2.0773797	PKNOX2
2	ENSG00000140718	9.779693725821217e-22	-2.745857	FTO
2	ENSG00000184838	1.0907695790475293e-21	-1.9023583	PRR16
2	ENSG00000159433	1.1033796573870597e-21	-1.5993388	STARD9
2	ENSG00000121964	1.4691609757535832e-21	-2.4720407	GTDC1
2	ENSG00000157483	1.6639193513326089e-21	-2.2034767	MYO1E
2	ENSG00000071051	1.7288704029022554e-21	-1.128663	NCK2
2	ENSG00000133424	1.9245742105412395e-21	-2.6136975	LARGE1
2	ENSG00000160584	1.988236164193476e-21	-2.1933782	SIK3
2	ENSG00000144677	2.074242434060392e-21	-1.3205146	CTDSPL
2	ENSG00000182606	2.1904203910858688e-21	-1.9146497	TRAK1
2	ENSG00000177200	2.5787650229533767e-21	-1.0492829	CHD9
2	ENSG00000136238	2.852540913326497e-21	0.3258828	RAC1
2	ENSG00000052841	3.836652507339831e-21	-1.4154757	TTC17
2	ENSG00000139083	4.078808584455265e-21	-1.9236883	ETV6
2	ENSG00000176658	5.208974814261077e-21	-2.6411722	MYO1D
2	ENSG00000133121	5.278079832014657e-21	-2.1048994	STARD13
2	ENSG00000069667	5.3552322645079275e-21	-1.9733106	RORA
2	ENSG00000166233	6.313637744602447e-21	-1.8229864	ARIH1
2	ENSG00000134954	6.356351150318158e-21	-1.3121037	ETS1
2	ENSG00000152520	6.646013519152229e-21	-2.2650144	PAN3
2	ENSG00000169756	7.354060898983718e-21	-1.062869	LIMS1
2	ENSG00000150760	8.732325555097134e-21	-2.1703556	DOCK1
2	ENSG00000096384	8.738121976303698e-21	0.36520034	HSP90AB1
2	ENSG00000080824	9.285301386920598e-21	0.33096913	HSP90AA1
2	ENSG00000140396	9.562147938024801e-21	-2.6452124	NCOA2
2	ENSG00000169504	9.9056482390949e-21	-1.0720748	CLIC4
2	ENSG00000205364	1.074198389828582e-20	0.8644854	MT1M
2	ENSG00000132549	1.1071807891498727e-20	-2.5192225	VPS13B
2	ENSG00000054267	1.3217677342882127e-20	-1.1282616	ARID4B
2	ENSG00000145730	1.3246628582216228e-20	-1.8266952	PAM
2	ENSG00000153707	1.3290996004801154e-20	-2.2028835	PTPRD
2	ENSG00000186566	1.4371354442060062e-20	-1.2721976	GPATCH8
2	ENSG00000085224	1.5718133947176708e-20	-1.0486044	ATRX
2	ENSG00000130158	1.7708004566781733e-20	-1.3582765	DOCK6
2	ENSG00000104517	2.0630888769899388e-20	-1.9607247	UBR5
2	ENSG00000117569	2.324567616650048e-20	-1.8680961	PTBP2
2	ENSG00000075413	2.399249368781869e-20	-1.47345	MARK3
2	ENSG00000135486	3.3772523606429197e-20	0.53331333	HNRNPA1
2	ENSG00000137831	4.6892412012281244e-20	-1.0988616	UACA
2	ENSG00000078747	5.52183084174774e-20	-2.396049	ITCH
2	ENSG00000138119	7.136905137497679e-20	-1.469744	MYOF
2	ENSG00000111341	7.3921908435956e-20	0.6535996	MGP
2	ENSG00000123636	7.644734166230267e-20	-1.5225946	BAZ2B
2	ENSG00000124151	9.437252093209541e-20	-1.6824483	NCOA3
2	ENSG00000145996	1.1366980210101813e-19	-2.9540548	CDKAL1
2	ENSG00000185420	1.2766148079067136e-19	-2.4018648	SMYD3
2	ENSG00000111052	1.3534229139048765e-19	-1.3537035	LIN7A
2	ENSG00000164619	1.3711631669130738e-19	-1.5699519	BMPER
2	ENSG00000007168	1.3745287650774838e-19	-1.2791109	PAFAH1B1
2	ENSG00000127184	1.5380027201899362e-19	0.5302389	COX7C
2	ENSG00000163110	1.6580216837056674e-19	-1.2691331	PDLIM5
2	ENSG00000012983	1.8813048581856228e-19	-1.5603062	MAP4K5
2	ENSG00000099622	2.1163243890287708e-19	0.26328808	CIRBP
2	ENSG00000008256	2.5413305505495283e-19	-1.3466603	CYTH3
2	ENSG00000109458	2.729810287489072e-19	-2.1833642	GAB1
2	ENSG00000167658	2.771030174663708e-19	0.318905	EEF2
2	ENSG00000182158	2.774234793072284e-19	-1.3406705	CREB3L2
2	ENSG00000075151	2.8795415354853473e-19	-1.8532538	EIF4G3
2	ENSG00000183826	3.0682503949774866e-19	-2.8258932	BTBD9
2	ENSG00000185104	3.3993595469527214e-19	-2.8068485	FAF1
2	ENSG00000157764	3.773508652075826e-19	-2.102951	BRAF
2	ENSG00000198121	4.1548686337741995e-19	-1.9509238	LPAR1
2	ENSG00000138674	4.1956028945356456e-19	-1.0921494	SEC31A
2	ENSG00000075539	5.070003210342602e-19	-1.7141392	FRYL
2	ENSG00000134909	5.576723699058642e-19	-2.5946615	ARHGAP32
2	ENSG00000177606	6.326409605632042e-19	0.47983965	JUN
2	ENSG00000213949	6.886526384197704e-19	-1.0714179	ITGA1
2	ENSG00000091039	7.037993487206003e-19	-1.0707096	OSBPL8
2	ENSG00000134644	7.217161812136471e-19	-1.6161475	PUM1
2	ENSG00000155324	7.63557545691592e-19	-1.3192395	GRAMD2B
2	ENSG00000055917	8.019349792816509e-19	-1.6308374	PUM2
2	ENSG00000083168	1.0731235794538425e-18	-1.9222761	KAT6A
2	ENSG00000168615	1.0807651904062865e-18	-1.2820779	ADAM9
2	ENSG00000150995	1.2540986898086924e-18	-1.8409846	ITPR1
2	ENSG00000079102	1.2729829277359237e-18	-1.7046648	RUNX1T1
2	ENSG00000110237	1.3129834683537832e-18	-1.0028279	ARHGEF17
2	ENSG00000138758	1.4117239818494604e-18	-1.0194979	SEPTIN11
2	ENSG00000096060	1.4201880589575884e-18	-0.97683334	FKBP5
2	ENSG00000134250	1.4336221102090208e-18	-1.4343985	NOTCH2
2	ENSG00000127914	1.725946913542652e-18	-1.0011058	AKAP9
2	ENSG00000130779	1.9272069775102205e-18	-1.562405	CLIP1
2	ENSG00000061676	1.937585264587385e-18	-1.4009109	NCKAP1
2	ENSG00000173166	1.938792108684468e-18	-1.2373366	RAPH1
2	ENSG00000118985	2.010386617692182e-18	-1.3074648	ELL2
2	ENSG00000175198	2.017593885875154e-18	-2.270739	PCCA
2	ENSG00000020577	2.058332537050742e-18	-2.4508555	SAMD4A
2	ENSG00000135540	2.058812849582964e-18	-2.5281274	NHSL1
2	ENSG00000111678	2.313549747462288e-18	0.5145655	C12orf57
2	ENSG00000079691	2.725867367292556e-18	-1.567686	CARMIL1
2	ENSG00000116141	2.7356021338172723e-18	-2.1036022	MARK1
2	ENSG00000147010	3.3443582727623623e-18	-1.0880841	SH3KBP1
2	ENSG00000172348	3.345133903956898e-18	-1.2728368	RCAN2
2	ENSG00000116473	4.3340043954311255e-18	-1.1914074	RAP1A
2	ENSG00000091129	4.5360187550214826e-18	-1.63166	NRCAM
2	ENSG00000124780	4.8187203563597394e-18	-1.1550035	KCNK17
2	ENSG00000139218	5.110346962993159e-18	-1.0851122	SCAF11
2	ENSG00000185658	5.256562679772104e-18	-1.4338145	BRWD1
2	ENSG00000154358	5.429174716227909e-18	-1.8829451	OBSCN
2	ENSG00000151617	5.467679565034425e-18	-1.1517215	EDNRA
2	ENSG00000120071	5.5876071856039355e-18	-1.6712388	KANSL1
2	ENSG00000005020	7.338567442151309e-18	-1.1755803	SKAP2
2	ENSG00000118922	7.776648365878605e-18	-2.366195	KLF12
2	ENSG00000003436	8.07378225974781e-18	-0.011547876	TFPI
2	ENSG00000071054	8.601320884016027e-18	-1.7352806	MAP4K4
2	ENSG00000069122	8.721687919834169e-18	-0.9484143	ADGRF5
2	ENSG00000138443	9.73303613477355e-18	-1.1974815	ABI2
2	ENSG00000134851	9.844224601718637e-18	-1.0084774	TMEM165
2	ENSG00000120162	9.958563847843719e-18	-1.6478951	MOB3B
2	ENSG00000198887	1.0957528959918504e-17	-1.5864053	SMC5
2	ENSG00000144357	1.1421121261969925e-17	-1.7938064	UBR3
2	ENSG00000104324	1.2189345168863157e-17	-1.1259092	CPQ
2	ENSG00000090905	1.315206205849847e-17	-1.5154337	TNRC6A
2	ENSG00000129003	1.3257850123228379e-17	-1.4287086	VPS13C
2	ENSG00000112695	1.4327101952429358e-17	0.48707512	COX7A2
2	ENSG00000159459	1.4578119063738044e-17	-1.8948592	UBR1
2	ENSG00000095787	1.6082681222842538e-17	-1.1884946	WAC
2	ENSG00000173273	1.612536992857021e-17	-2.113827	TNKS
